time,origin,dest,count
2019-07-05 08:00:00,69.0,74.0,1
2019-07-05 08:00:00,69.0,119.0,1
2019-07-05 08:00:00,69.0,145.0,1
2019-07-05 08:00:00,69.0,159.0,1
2019-07-05 08:00:00,69.0,166.0,1
2019-07-05 08:00:00,69.0,167.0,2
2019-07-05 08:00:00,69.0,169.0,2
2019-07-05 08:00:00,69.0,174.0,1
2019-07-05 08:00:00,69.0,185.0,1
2019-07-05 08:00:00,69.0,235.0,1
2019-07-05 08:00:00,69.0,242.0,1
2019-07-05 08:00:00,69.0,254.0,1
2019-07-05 08:00:00,69.0,265.0,1
2019-07-05 08:00:00,70.0,53.0,1
2019-07-05 08:00:00,70.0,70.0,2
2019-07-05 08:00:00,70.0,129.0,2
2019-07-05 08:00:00,70.0,138.0,1
2019-07-05 08:00:00,70.0,145.0,1
2019-07-05 08:00:00,70.0,171.0,1
2019-07-05 08:00:00,70.0,226.0,1
2019-07-05 08:00:00,71.0,17.0,1
2019-07-05 08:00:00,71.0,72.0,1
2019-07-05 08:00:00,71.0,142.0,1
2019-07-05 08:00:00,71.0,149.0,2
2019-07-05 08:00:00,72.0,39.0,2
2019-07-05 08:00:00,72.0,72.0,1
2019-07-05 08:00:00,72.0,76.0,1
2019-07-05 08:00:00,72.0,91.0,1
2019-07-05 08:00:00,72.0,181.0,1
2019-07-05 08:00:00,73.0,92.0,1
2019-07-05 08:00:00,73.0,129.0,1
2019-07-05 08:00:00,73.0,170.0,1
2019-07-05 08:00:00,74.0,68.0,1
2019-07-05 08:00:00,74.0,75.0,2
2019-07-05 08:00:00,74.0,79.0,1
2019-07-05 08:00:00,74.0,123.0,1
2019-07-05 08:00:00,74.0,140.0,1
2019-07-05 08:00:00,74.0,243.0,1
2019-07-05 08:00:00,75.0,75.0,2
2019-07-05 08:00:00,75.0,79.0,1
2019-07-05 08:00:00,75.0,159.0,1
2019-07-05 08:00:00,75.0,226.0,2
2019-07-05 08:00:00,76.0,35.0,2
2019-07-05 08:00:00,76.0,47.0,1
2019-07-05 08:00:00,76.0,74.0,1
2019-07-05 08:00:00,76.0,75.0,1
2019-07-05 08:00:00,76.0,88.0,1
2019-07-05 08:00:00,76.0,188.0,2
2019-07-05 08:00:00,77.0,47.0,1
2019-07-05 08:00:00,77.0,63.0,1
2019-07-05 08:00:00,77.0,76.0,1
2019-07-05 08:00:00,77.0,86.0,1
2019-07-05 08:00:00,77.0,244.0,1
2019-07-05 08:00:00,78.0,20.0,1
2019-07-05 08:00:00,78.0,32.0,2
2019-07-05 08:00:00,78.0,78.0,1
2019-07-05 08:00:00,78.0,136.0,1
2019-07-05 08:00:00,78.0,149.0,1
2019-07-05 08:00:00,78.0,169.0,1
2019-07-05 08:00:00,78.0,235.0,1
2019-07-05 08:00:00,78.0,265.0,1
2019-07-05 08:00:00,81.0,136.0,1
2019-07-05 08:00:00,81.0,265.0,1
2019-07-05 08:00:00,82.0,7.0,1
2019-07-05 08:00:00,82.0,80.0,1
2019-07-05 08:00:00,82.0,82.0,4
2019-07-05 08:00:00,82.0,83.0,1
2019-07-05 08:00:00,82.0,92.0,3
2019-07-05 08:00:00,82.0,173.0,1
2019-07-05 08:00:00,82.0,260.0,1
2019-07-05 08:00:00,83.0,160.0,1
2019-07-05 08:00:00,83.0,226.0,1
2019-07-05 08:00:00,85.0,106.0,1
2019-07-05 08:00:00,85.0,188.0,1
2019-07-05 08:00:00,86.0,86.0,2
2019-07-05 08:00:00,86.0,117.0,2
2019-07-05 08:00:00,86.0,137.0,1
2019-07-05 08:00:00,86.0,188.0,1
2019-07-05 08:00:00,86.0,196.0,1
2019-07-05 08:00:00,89.0,61.0,1
2019-07-05 08:00:00,89.0,69.0,1
2019-07-05 08:00:00,89.0,78.0,1
2019-07-05 08:00:00,91.0,91.0,1
2019-07-05 08:00:00,91.0,181.0,2
2019-07-05 08:00:00,91.0,188.0,2
2019-07-05 08:00:00,92.0,9.0,1
2019-07-05 08:00:00,92.0,73.0,1
2019-07-05 08:00:00,92.0,86.0,1
2019-07-05 08:00:00,92.0,92.0,4
2019-07-05 08:00:00,92.0,130.0,2
2019-07-05 08:00:00,92.0,134.0,1
2019-07-05 08:00:00,92.0,171.0,2
2019-07-05 08:00:00,92.0,173.0,1
2019-07-05 08:00:00,92.0,192.0,1
2019-07-05 08:00:00,92.0,215.0,1
2019-07-05 08:00:00,92.0,231.0,1
2019-07-05 08:00:00,92.0,233.0,1
2019-07-05 08:00:00,92.0,261.0,1
2019-07-05 08:00:00,94.0,47.0,1
2019-07-05 08:00:00,94.0,69.0,1
2019-07-05 08:00:00,95.0,45.0,1
2019-07-05 08:00:00,95.0,95.0,1
2019-07-05 08:00:00,95.0,164.0,1
2019-07-05 08:00:00,97.0,97.0,2
2019-07-05 08:00:00,97.0,159.0,1
2019-07-05 08:00:00,97.0,181.0,1
2019-07-05 08:00:00,98.0,92.0,1
2019-07-05 08:00:00,98.0,132.0,1
2019-07-05 08:00:00,101.0,92.0,1
2019-07-05 08:00:00,101.0,131.0,1
2019-07-05 08:00:00,102.0,82.0,1
2019-07-05 08:00:00,102.0,102.0,2
2019-07-05 08:00:00,102.0,198.0,2
2019-07-05 08:00:00,108.0,29.0,2
2019-07-05 08:00:00,109.0,84.0,1
2019-07-05 08:00:00,115.0,6.0,1
2019-07-05 08:00:00,116.0,75.0,1
2019-07-05 08:00:00,116.0,152.0,1
2019-07-05 08:00:00,116.0,233.0,1
2019-07-05 08:00:00,117.0,47.0,2
2019-07-05 08:00:00,117.0,75.0,3
2019-07-05 08:00:00,117.0,137.0,1
2019-07-05 08:00:00,117.0,242.0,1
2019-07-05 08:00:00,118.0,23.0,1
2019-07-05 08:00:00,119.0,65.0,1
2019-07-05 08:00:00,119.0,119.0,1
2019-07-05 08:00:00,119.0,137.0,1
2019-07-05 08:00:00,119.0,168.0,2
2019-07-05 08:00:00,119.0,169.0,1
2019-07-05 08:00:00,119.0,232.0,1
2019-07-05 08:00:00,121.0,215.0,1
2019-07-05 08:00:00,122.0,74.0,1
2019-07-05 08:00:00,122.0,131.0,1
2019-07-05 08:00:00,123.0,188.0,1
2019-07-05 08:00:00,124.0,265.0,1
2019-07-05 08:00:00,126.0,78.0,1
2019-07-05 08:00:00,126.0,169.0,1
2019-07-05 08:00:00,126.0,184.0,1
2019-07-05 08:00:00,126.0,242.0,2
2019-07-05 08:00:00,126.0,250.0,1
2019-07-05 08:00:00,127.0,47.0,1
2019-07-05 08:00:00,129.0,7.0,1
2019-07-05 08:00:00,129.0,57.0,1
2019-07-05 08:00:00,129.0,82.0,2
2019-07-05 08:00:00,129.0,129.0,8
2019-07-05 08:00:00,129.0,173.0,2
2019-07-05 08:00:00,129.0,179.0,1
2019-07-05 08:00:00,129.0,207.0,1
2019-07-05 08:00:00,129.0,226.0,2
2019-07-05 08:00:00,129.0,260.0,1
2019-07-05 08:00:00,130.0,247.0,1
2019-07-05 08:00:00,131.0,265.0,1
2019-07-05 08:00:00,132.0,15.0,1
2019-07-05 08:00:00,132.0,95.0,1
2019-07-05 08:00:00,132.0,265.0,2
2019-07-05 08:00:00,133.0,74.0,1
2019-07-05 08:00:00,133.0,78.0,1
2019-07-05 08:00:00,134.0,157.0,1
2019-07-05 08:00:00,136.0,159.0,1
2019-07-05 08:00:00,137.0,76.0,1
2019-07-05 08:00:00,137.0,86.0,1
2019-07-05 08:00:00,137.0,117.0,2
2019-07-05 08:00:00,137.0,159.0,1
2019-07-05 08:00:00,137.0,215.0,1
2019-07-05 08:00:00,137.0,239.0,1
2019-07-05 08:00:00,138.0,163.0,1
2019-07-05 08:00:00,141.0,75.0,1
2019-07-05 08:00:00,141.0,264.0,1
2019-07-05 08:00:00,142.0,132.0,1
2019-07-05 08:00:00,142.0,213.0,1
2019-07-05 08:00:00,143.0,138.0,1
2019-07-05 08:00:00,143.0,151.0,1
2019-07-05 08:00:00,144.0,14.0,1
2019-07-05 08:00:00,145.0,146.0,1
2019-07-05 08:00:00,145.0,164.0,1
2019-07-05 08:00:00,145.0,263.0,1
2019-07-05 08:00:00,146.0,7.0,5
2019-07-05 08:00:00,146.0,132.0,1
2019-07-05 08:00:00,146.0,141.0,1
2019-07-05 08:00:00,146.0,226.0,1
2019-07-05 08:00:00,147.0,33.0,1
2019-07-05 08:00:00,147.0,75.0,1
2019-07-05 08:00:00,147.0,136.0,1
2019-07-05 08:00:00,150.0,137.0,1
2019-07-05 08:00:00,150.0,161.0,2
2019-07-05 08:00:00,152.0,42.0,1
2019-07-05 08:00:00,152.0,235.0,1
2019-07-05 08:00:00,152.0,244.0,1
2019-07-05 08:00:00,156.0,156.0,3
2019-07-05 08:00:00,157.0,82.0,1
2019-07-05 08:00:00,157.0,157.0,1
2019-07-05 08:00:00,157.0,198.0,1
2019-07-05 08:00:00,158.0,265.0,1
2019-07-05 08:00:00,159.0,80.0,1
2019-07-05 08:00:00,159.0,112.0,1
2019-07-05 08:00:00,159.0,136.0,1
2019-07-05 08:00:00,159.0,159.0,1
2019-07-05 08:00:00,159.0,168.0,1
2019-07-05 08:00:00,159.0,174.0,1
2019-07-05 08:00:00,159.0,212.0,1
2019-07-05 08:00:00,159.0,248.0,2
2019-07-05 08:00:00,160.0,92.0,2
2019-07-05 08:00:00,160.0,112.0,1
2019-07-05 08:00:00,160.0,132.0,1
2019-07-05 08:00:00,160.0,160.0,1
2019-07-05 08:00:00,162.0,162.0,1
2019-07-05 08:00:00,165.0,123.0,1
2019-07-05 08:00:00,165.0,137.0,1
2019-07-05 08:00:00,166.0,42.0,1
2019-07-05 08:00:00,167.0,69.0,2
2019-07-05 08:00:00,167.0,78.0,1
2019-07-05 08:00:00,167.0,137.0,1
2019-07-05 08:00:00,167.0,159.0,1
2019-07-05 08:00:00,167.0,169.0,1
2019-07-05 08:00:00,167.0,242.0,1
2019-07-05 08:00:00,168.0,41.0,1
2019-07-05 08:00:00,168.0,47.0,3
2019-07-05 08:00:00,168.0,48.0,1
2019-07-05 08:00:00,168.0,69.0,1
2019-07-05 08:00:00,168.0,78.0,1
2019-07-05 08:00:00,168.0,80.0,1
2019-07-05 08:00:00,168.0,126.0,1
2019-07-05 08:00:00,168.0,149.0,1
2019-07-05 08:00:00,168.0,212.0,1
2019-07-05 08:00:00,168.0,213.0,1
2019-07-05 08:00:00,168.0,247.0,2
2019-07-05 08:00:00,169.0,14.0,1
2019-07-05 08:00:00,169.0,31.0,1
2019-07-05 08:00:00,169.0,47.0,1
2019-07-05 08:00:00,169.0,69.0,1
2019-07-05 08:00:00,169.0,71.0,1
2019-07-05 08:00:00,169.0,74.0,1
2019-07-05 08:00:00,169.0,75.0,1
2019-07-05 08:00:00,169.0,136.0,1
2019-07-05 08:00:00,169.0,159.0,1
2019-07-05 08:00:00,169.0,168.0,1
2019-07-05 08:00:00,169.0,169.0,2
2019-07-05 08:00:00,169.0,260.0,1
2019-07-05 08:00:00,171.0,83.0,1
2019-07-05 08:00:00,171.0,92.0,3
2019-07-05 08:00:00,171.0,121.0,1
2019-07-05 08:00:00,171.0,148.0,1
2019-07-05 08:00:00,171.0,175.0,1
2019-07-05 08:00:00,171.0,223.0,1
2019-07-05 08:00:00,171.0,252.0,1
2019-07-05 08:00:00,173.0,56.0,1
2019-07-05 08:00:00,173.0,138.0,1
2019-07-05 08:00:00,173.0,173.0,5
2019-07-05 08:00:00,173.0,197.0,1
2019-07-05 08:00:00,173.0,253.0,1
2019-07-05 08:00:00,174.0,18.0,1
2019-07-05 08:00:00,175.0,16.0,1
2019-07-05 08:00:00,176.0,156.0,1
2019-07-05 08:00:00,177.0,65.0,1
2019-07-05 08:00:00,177.0,76.0,1
2019-07-05 08:00:00,177.0,180.0,1
2019-07-05 08:00:00,179.0,7.0,2
2019-07-05 08:00:00,179.0,129.0,1
2019-07-05 08:00:00,179.0,146.0,1
2019-07-05 08:00:00,179.0,179.0,3
2019-07-05 08:00:00,179.0,193.0,2
2019-07-05 08:00:00,179.0,233.0,1
2019-07-05 08:00:00,181.0,97.0,2
2019-07-05 08:00:00,181.0,132.0,1
2019-07-05 08:00:00,181.0,228.0,1
2019-07-05 08:00:00,182.0,24.0,1
2019-07-05 08:00:00,182.0,242.0,1
2019-07-05 08:00:00,182.0,265.0,1
2019-07-05 08:00:00,185.0,32.0,2
2019-07-05 08:00:00,185.0,60.0,1
2019-07-05 08:00:00,185.0,133.0,1
2019-07-05 08:00:00,185.0,242.0,1
2019-07-05 08:00:00,187.0,187.0,6
2019-07-05 08:00:00,188.0,71.0,1
2019-07-05 08:00:00,188.0,123.0,1
2019-07-05 08:00:00,188.0,188.0,1
2019-07-05 08:00:00,188.0,227.0,1
2019-07-05 08:00:00,192.0,92.0,2
2019-07-05 08:00:00,192.0,121.0,1
2019-07-05 08:00:00,193.0,68.0,1
2019-07-05 08:00:00,193.0,138.0,1
2019-07-05 08:00:00,193.0,146.0,1
2019-07-05 08:00:00,193.0,193.0,4
2019-07-05 08:00:00,193.0,202.0,1
2019-07-05 08:00:00,193.0,226.0,1
2019-07-05 08:00:00,193.0,243.0,1
2019-07-05 08:00:00,195.0,133.0,1
2019-07-05 08:00:00,195.0,167.0,1
2019-07-05 08:00:00,196.0,124.0,1
2019-07-05 08:00:00,196.0,137.0,1
2019-07-05 08:00:00,197.0,173.0,1
2019-07-05 08:00:00,198.0,36.0,2
2019-07-05 08:00:00,198.0,37.0,1
2019-07-05 08:00:00,198.0,83.0,1
2019-07-05 08:00:00,198.0,95.0,1
2019-07-05 08:00:00,198.0,102.0,2
2019-07-05 08:00:00,198.0,160.0,1
2019-07-05 08:00:00,198.0,198.0,4
2019-07-05 08:00:00,200.0,220.0,1
2019-07-05 08:00:00,200.0,265.0,1
2019-07-05 08:00:00,201.0,45.0,1
2019-07-05 08:00:00,201.0,137.0,1
2019-07-05 08:00:00,202.0,137.0,1
2019-07-05 08:00:00,202.0,202.0,1
2019-07-05 08:00:00,203.0,42.0,1
2019-07-05 08:00:00,205.0,134.0,1
2019-07-05 08:00:00,205.0,159.0,1
2019-07-05 08:00:00,206.0,221.0,1
2019-07-05 08:00:00,208.0,147.0,2
2019-07-05 08:00:00,210.0,68.0,1
2019-07-05 08:00:00,210.0,75.0,1
2019-07-05 08:00:00,210.0,137.0,1
2019-07-05 08:00:00,212.0,60.0,1
2019-07-05 08:00:00,212.0,75.0,1
2019-07-05 08:00:00,212.0,168.0,2
2019-07-05 08:00:00,212.0,247.0,1
2019-07-05 08:00:00,213.0,37.0,1
2019-07-05 08:00:00,213.0,60.0,1
2019-07-05 08:00:00,213.0,166.0,1
2019-07-05 08:00:00,213.0,174.0,1
2019-07-05 08:00:00,213.0,242.0,2
2019-07-05 08:00:00,214.0,214.0,1
2019-07-05 08:00:00,215.0,130.0,1
2019-07-05 08:00:00,216.0,47.0,1
2019-07-05 08:00:00,216.0,69.0,1
2019-07-05 08:00:00,216.0,95.0,1
2019-07-05 08:00:00,216.0,130.0,1
2019-07-05 08:00:00,217.0,137.0,1
2019-07-05 08:00:00,220.0,132.0,1
2019-07-05 08:00:00,220.0,244.0,1
2019-07-05 08:00:00,220.0,265.0,1
2019-07-05 08:00:00,221.0,206.0,1
2019-07-05 08:00:00,221.0,221.0,2
2019-07-05 08:00:00,222.0,72.0,1
2019-07-05 08:00:00,222.0,85.0,1
2019-07-05 08:00:00,222.0,140.0,1
2019-07-05 08:00:00,222.0,149.0,1
2019-07-05 08:00:00,222.0,155.0,2
2019-07-05 08:00:00,223.0,7.0,3
2019-07-05 08:00:00,223.0,223.0,3
2019-07-05 08:00:00,225.0,97.0,1
2019-07-05 08:00:00,225.0,117.0,1
2019-07-05 08:00:00,226.0,140.0,1
2019-07-05 08:00:00,226.0,226.0,3
2019-07-05 08:00:00,227.0,227.0,1
2019-07-05 08:00:00,230.0,132.0,2
2019-07-05 08:00:00,230.0,216.0,1
2019-07-05 08:00:00,231.0,45.0,1
2019-07-05 08:00:00,231.0,76.0,2
2019-07-05 08:00:00,233.0,61.0,1
2019-07-05 08:00:00,233.0,169.0,1
2019-07-05 08:00:00,235.0,18.0,1
2019-07-05 08:00:00,235.0,137.0,1
2019-07-05 08:00:00,235.0,147.0,1
2019-07-05 08:00:00,235.0,177.0,1
2019-07-05 08:00:00,236.0,132.0,1
2019-07-05 08:00:00,236.0,264.0,1
2019-07-05 08:00:00,239.0,138.0,1
2019-07-05 08:00:00,240.0,75.0,1
2019-07-05 08:00:00,240.0,254.0,1
2019-07-05 08:00:00,241.0,69.0,1
2019-07-05 08:00:00,241.0,75.0,1
2019-07-05 08:00:00,241.0,136.0,1
2019-07-05 08:00:00,241.0,183.0,1
2019-07-05 08:00:00,241.0,185.0,3
2019-07-05 08:00:00,241.0,220.0,1
2019-07-05 08:00:00,241.0,229.0,1
2019-07-05 08:00:00,241.0,242.0,1
2019-07-05 08:00:00,242.0,61.0,1
2019-07-05 08:00:00,242.0,74.0,1
2019-07-05 08:00:00,242.0,138.0,2
2019-07-05 08:00:00,242.0,174.0,2
2019-07-05 08:00:00,242.0,185.0,1
2019-07-05 08:00:00,243.0,47.0,1
2019-07-05 08:00:00,243.0,140.0,2
2019-07-05 08:00:00,244.0,33.0,1
2019-07-05 08:00:00,244.0,60.0,1
2019-07-05 08:00:00,244.0,75.0,1
2019-07-05 08:00:00,245.0,245.0,2
2019-07-05 08:00:00,247.0,116.0,1
2019-07-05 08:00:00,247.0,168.0,2
2019-07-05 08:00:00,247.0,169.0,1
2019-07-05 08:00:00,247.0,265.0,1
2019-07-05 08:00:00,248.0,48.0,1
2019-07-05 08:00:00,248.0,75.0,1
2019-07-05 08:00:00,248.0,100.0,1
2019-07-05 08:00:00,248.0,159.0,1
2019-07-05 08:00:00,248.0,174.0,1
2019-07-05 08:00:00,248.0,213.0,2
2019-07-05 08:00:00,248.0,250.0,1
2019-07-05 08:00:00,249.0,249.0,1
2019-07-05 08:00:00,250.0,162.0,1
2019-07-05 08:00:00,251.0,206.0,1
2019-07-05 08:00:00,252.0,15.0,2
2019-07-05 08:00:00,252.0,16.0,1
2019-07-05 08:00:00,252.0,95.0,1
2019-07-05 08:00:00,252.0,132.0,1
2019-07-05 08:00:00,252.0,171.0,2
2019-07-05 08:00:00,252.0,252.0,1
2019-07-05 08:00:00,254.0,60.0,1
2019-07-05 08:00:00,254.0,74.0,1
2019-07-05 08:00:00,254.0,78.0,1
2019-07-05 08:00:00,254.0,168.0,2
2019-07-05 08:00:00,254.0,242.0,1
2019-07-05 08:00:00,258.0,48.0,1
2019-07-05 08:00:00,258.0,121.0,1
2019-07-05 08:00:00,258.0,237.0,1
2019-07-05 08:00:00,259.0,45.0,1
2019-07-05 08:00:00,259.0,174.0,2
2019-07-05 08:00:00,259.0,242.0,1
2019-07-05 08:00:00,259.0,259.0,4
2019-07-05 08:00:00,259.0,265.0,1
2019-07-05 08:00:00,260.0,7.0,2
2019-07-05 08:00:00,260.0,20.0,1
2019-07-05 08:00:00,260.0,129.0,2
2019-07-05 08:00:00,263.0,237.0,1
2019-07-05 08:00:00,264.0,41.0,1
2019-07-05 08:00:00,264.0,48.0,1
2019-07-05 08:00:00,264.0,61.0,1
2019-07-05 08:00:00,264.0,72.0,2
2019-07-05 08:00:00,264.0,74.0,1
2019-07-05 08:00:00,264.0,81.0,1
2019-07-05 08:00:00,264.0,83.0,1
2019-07-05 08:00:00,264.0,89.0,2
2019-07-05 08:00:00,264.0,114.0,1
2019-07-05 08:00:00,264.0,132.0,1
2019-07-05 08:00:00,264.0,136.0,1
2019-07-05 08:00:00,264.0,143.0,1
2019-07-05 08:00:00,264.0,146.0,2
2019-07-05 08:00:00,264.0,151.0,1
2019-07-05 08:00:00,264.0,174.0,1
2019-07-05 08:00:00,264.0,223.0,1
2019-07-05 08:00:00,264.0,225.0,1
2019-07-05 08:00:00,264.0,235.0,1
2019-07-05 08:00:00,264.0,242.0,1
2019-07-05 08:00:00,264.0,254.0,1
2019-07-05 08:00:00,264.0,259.0,2
2019-07-05 08:00:00,264.0,264.0,532
2019-07-05 08:00:00,264.0,265.0,2740
2019-07-05 08:00:00,265.0,20.0,1
2019-07-05 08:00:00,265.0,92.0,1
2019-07-05 08:00:00,265.0,101.0,1
2019-07-05 08:00:00,265.0,138.0,1
2019-07-05 08:00:00,265.0,156.0,1
2019-07-05 08:00:00,265.0,162.0,1
2019-07-05 08:00:00,265.0,171.0,1
2019-07-05 08:00:00,265.0,174.0,1
2019-07-05 08:00:00,265.0,264.0,3
2019-07-05 08:00:00,265.0,265.0,95
2019-07-05 09:00:00,1.0,230.0,1
2019-07-05 09:00:00,1.0,265.0,1
2019-07-05 09:00:00,3.0,3.0,2
2019-07-05 09:00:00,3.0,20.0,1
2019-07-05 09:00:00,3.0,69.0,1
2019-07-05 09:00:00,3.0,81.0,1
2019-07-05 09:00:00,3.0,185.0,1
2019-07-05 09:00:00,3.0,242.0,1
2019-07-05 09:00:00,6.0,244.0,1
2019-07-05 09:00:00,7.0,7.0,5
2019-07-05 09:00:00,7.0,82.0,1
2019-07-05 09:00:00,7.0,92.0,4
2019-07-05 09:00:00,7.0,112.0,1
2019-07-05 09:00:00,7.0,145.0,1
2019-07-05 09:00:00,7.0,179.0,3
2019-07-05 09:00:00,7.0,223.0,1
2019-07-05 09:00:00,9.0,75.0,1
2019-07-05 09:00:00,9.0,138.0,1
2019-07-05 09:00:00,10.0,95.0,1
2019-07-05 09:00:00,10.0,197.0,1
2019-07-05 09:00:00,13.0,138.0,1
2019-07-05 09:00:00,13.0,238.0,1
2019-07-05 09:00:00,14.0,228.0,1
2019-07-05 09:00:00,15.0,15.0,2
2019-07-05 09:00:00,15.0,16.0,1
2019-07-05 09:00:00,15.0,252.0,1
2019-07-05 09:00:00,17.0,62.0,1
2019-07-05 09:00:00,17.0,78.0,1
2019-07-05 09:00:00,17.0,181.0,1
2019-07-05 09:00:00,18.0,47.0,2
2019-07-05 09:00:00,18.0,225.0,1
2019-07-05 09:00:00,18.0,244.0,1
2019-07-05 09:00:00,20.0,78.0,1
2019-07-05 09:00:00,20.0,126.0,1
2019-07-05 09:00:00,21.0,21.0,1
2019-07-05 09:00:00,21.0,75.0,1
2019-07-05 09:00:00,22.0,26.0,1
2019-07-05 09:00:00,22.0,106.0,1
2019-07-05 09:00:00,22.0,140.0,1
2019-07-05 09:00:00,23.0,23.0,1
2019-07-05 09:00:00,24.0,141.0,1
2019-07-05 09:00:00,25.0,76.0,1
2019-07-05 09:00:00,26.0,55.0,1
2019-07-05 09:00:00,28.0,92.0,1
2019-07-05 09:00:00,29.0,181.0,2
2019-07-05 09:00:00,31.0,31.0,1
2019-07-05 09:00:00,32.0,174.0,1
2019-07-05 09:00:00,33.0,244.0,1
2019-07-05 09:00:00,35.0,35.0,4
2019-07-05 09:00:00,35.0,77.0,2
2019-07-05 09:00:00,35.0,97.0,1
2019-07-05 09:00:00,35.0,234.0,1
2019-07-05 09:00:00,36.0,36.0,3
2019-07-05 09:00:00,36.0,37.0,1
2019-07-05 09:00:00,36.0,148.0,1
2019-07-05 09:00:00,36.0,177.0,1
2019-07-05 09:00:00,36.0,226.0,1
2019-07-05 09:00:00,37.0,37.0,2
2019-07-05 09:00:00,39.0,45.0,1
2019-07-05 09:00:00,39.0,102.0,1
2019-07-05 09:00:00,39.0,143.0,1
2019-07-05 09:00:00,41.0,75.0,2
2019-07-05 09:00:00,41.0,76.0,1
2019-07-05 09:00:00,41.0,223.0,1
2019-07-05 09:00:00,42.0,74.0,1
2019-07-05 09:00:00,42.0,130.0,1
2019-07-05 09:00:00,42.0,140.0,1
2019-07-05 09:00:00,42.0,244.0,1
2019-07-05 09:00:00,45.0,45.0,1
2019-07-05 09:00:00,45.0,137.0,1
2019-07-05 09:00:00,45.0,201.0,1
2019-07-05 09:00:00,47.0,48.0,1
2019-07-05 09:00:00,47.0,69.0,1
2019-07-05 09:00:00,47.0,126.0,1
2019-07-05 09:00:00,47.0,167.0,1
2019-07-05 09:00:00,47.0,168.0,2
2019-07-05 09:00:00,47.0,174.0,1
2019-07-05 09:00:00,47.0,185.0,1
2019-07-05 09:00:00,47.0,216.0,1
2019-07-05 09:00:00,47.0,242.0,1
2019-07-05 09:00:00,48.0,132.0,1
2019-07-05 09:00:00,48.0,205.0,1
2019-07-05 09:00:00,48.0,234.0,1
2019-07-05 09:00:00,49.0,140.0,2
2019-07-05 09:00:00,51.0,51.0,2
2019-07-05 09:00:00,51.0,242.0,1
2019-07-05 09:00:00,51.0,254.0,1
2019-07-05 09:00:00,51.0,265.0,1
2019-07-05 09:00:00,53.0,48.0,1
2019-07-05 09:00:00,53.0,135.0,1
2019-07-05 09:00:00,55.0,14.0,1
2019-07-05 09:00:00,55.0,29.0,2
2019-07-05 09:00:00,55.0,78.0,1
2019-07-05 09:00:00,55.0,231.0,1
2019-07-05 09:00:00,56.0,56.0,6
2019-07-05 09:00:00,56.0,82.0,2
2019-07-05 09:00:00,56.0,92.0,1
2019-07-05 09:00:00,56.0,93.0,2
2019-07-05 09:00:00,56.0,95.0,1
2019-07-05 09:00:00,56.0,96.0,1
2019-07-05 09:00:00,56.0,173.0,1
2019-07-05 09:00:00,56.0,179.0,1
2019-07-05 09:00:00,56.0,196.0,1
2019-07-05 09:00:00,56.0,236.0,1
2019-07-05 09:00:00,56.0,260.0,1
2019-07-05 09:00:00,57.0,83.0,1
2019-07-05 09:00:00,58.0,242.0,1
2019-07-05 09:00:00,60.0,168.0,2
2019-07-05 09:00:00,60.0,242.0,1
2019-07-05 09:00:00,60.0,254.0,1
2019-07-05 09:00:00,60.0,259.0,1
2019-07-05 09:00:00,61.0,17.0,1
2019-07-05 09:00:00,61.0,61.0,2
2019-07-05 09:00:00,61.0,72.0,2
2019-07-05 09:00:00,61.0,97.0,1
2019-07-05 09:00:00,61.0,132.0,1
2019-07-05 09:00:00,61.0,181.0,1
2019-07-05 09:00:00,61.0,188.0,1
2019-07-05 09:00:00,61.0,222.0,1
2019-07-05 09:00:00,61.0,265.0,1
2019-07-05 09:00:00,63.0,74.0,1
2019-07-05 09:00:00,63.0,124.0,1
2019-07-05 09:00:00,63.0,254.0,1
2019-07-05 09:00:00,65.0,119.0,1
2019-07-05 09:00:00,68.0,61.0,1
2019-07-05 09:00:00,68.0,68.0,1
2019-07-05 09:00:00,68.0,74.0,1
2019-07-05 09:00:00,69.0,36.0,1
2019-07-05 09:00:00,69.0,47.0,3
2019-07-05 09:00:00,69.0,65.0,1
2019-07-05 09:00:00,69.0,71.0,1
2019-07-05 09:00:00,69.0,107.0,1
2019-07-05 09:00:00,69.0,126.0,1
2019-07-05 09:00:00,69.0,136.0,1
2019-07-05 09:00:00,69.0,159.0,1
2019-07-05 09:00:00,69.0,168.0,2
2019-07-05 09:00:00,69.0,169.0,2
2019-07-05 09:00:00,69.0,212.0,1
2019-07-05 09:00:00,69.0,235.0,1
2019-07-05 09:00:00,69.0,238.0,1
2019-07-05 09:00:00,69.0,254.0,1
2019-07-05 09:00:00,70.0,7.0,1
2019-07-05 09:00:00,70.0,70.0,1
2019-07-05 09:00:00,70.0,129.0,1
2019-07-05 09:00:00,70.0,134.0,1
2019-07-05 09:00:00,71.0,71.0,1
2019-07-05 09:00:00,71.0,89.0,1
2019-07-05 09:00:00,72.0,71.0,1
2019-07-05 09:00:00,72.0,72.0,1
2019-07-05 09:00:00,72.0,155.0,1
2019-07-05 09:00:00,72.0,188.0,1
2019-07-05 09:00:00,74.0,61.0,1
2019-07-05 09:00:00,74.0,69.0,1
2019-07-05 09:00:00,74.0,74.0,6
2019-07-05 09:00:00,74.0,122.0,1
2019-07-05 09:00:00,74.0,140.0,1
2019-07-05 09:00:00,74.0,168.0,1
2019-07-05 09:00:00,74.0,244.0,1
2019-07-05 09:00:00,74.0,259.0,1
